,VH,VV,VV-VH,Class
1042,-11.8328285,-6.838447,4.994381499999999,Bawang Putih
1043,-13.758673000000002,-7.092278,6.666395000000001,Non Bawang Putih
1044,-14.272623,-5.892324,8.380298999999999,Non Bawang Putih
1045,-13.463005,-8.686575999999999,4.776429000000002,Non Bawang Putih
1046,-14.697496,-9.082124,5.615371999999999,Bawang Putih
1047,-12.849663,-5.2137175,7.6359455,Non Bawang Putih
1048,-13.942683,-9.02994,4.912743000000001,Non Bawang Putih
1049,-9.213667,-0.9203781,8.293288899999999,Non Bawang Putih
1050,-11.81796,-3.584575,8.233384999999998,Non Bawang Putih
1051,-8.167906,0.19267994,8.36058594,Non Bawang Putih
1052,-14.796687,-9.086713,5.709974000000001,Bawang Putih
1053,-14.959263,-8.481347999999999,6.477915000000001,Bawang Putih
1054,-14.595188,-6.290404,8.304784000000001,Bawang Putih
1055,-13.964222,-10.0713005,3.8929215,Bawang Putih
1056,-12.971531,-3.3187044,9.652826600000001,Non Bawang Putih
1057,-15.082227,-8.840932,6.241294999999999,Bawang Putih
1058,-14.260168,-8.7691145,5.4910535,Non Bawang Putih
1059,-14.339498,-9.952037,4.387461,Bawang Putih
1060,-12.873026,-9.331357,3.541668999999999,Non Bawang Putih
1061,-17.116014,-10.169249,6.946764999999999,Bawang Putih
1062,-3.7631366,0.77554435,4.53868095,Non Bawang Putih
1063,-11.636876,-2.84919,8.787686,Non Bawang Putih
1064,-15.251467000000002,-9.4555435,5.7959235000000024,Bawang Putih
1065,-16.072454,-8.605364,7.467090000000001,Non Bawang Putih
1066,-12.5086355,-8.671202000000001,3.8374334999999995,Bawang Putih
1067,-14.798602,-10.322852,4.4757500000000014,Non Bawang Putih
1068,-17.438670000000002,-10.356192,7.082478000000002,Bawang Putih
1069,-15.743872,-6.6581744999999986,9.085697500000002,Bawang Putih
1070,-16.955765,-8.04756,8.908204999999999,Non Bawang Putih
1071,-14.894426,-8.053912,6.840513999999999,Non Bawang Putih
1072,-12.932945,-7.043856599999999,5.889088400000001,Bawang Putih
1073,-13.429765,-9.913642,3.5161230000000003,Bawang Putih
1074,-6.1441984000000005,1.5225898000000002,7.666788200000001,Non Bawang Putih
1075,-15.02423,-9.279009,5.745220999999999,Non Bawang Putih
1076,-15.826667,-8.083414999999999,7.743252000000002,Bawang Putih
1077,-12.524113,-8.783311,3.7408020000000004,Non Bawang Putih
1078,-12.880548,-7.6003294000000015,5.280218599999998,Non Bawang Putih
1079,-15.321676,-11.078757,4.2429190000000006,Non Bawang Putih
1080,-8.478419,1.93337,10.411789,Non Bawang Putih
1081,-14.746993,-8.883232000000003,5.863760999999997,Bawang Putih
1082,-16.135482999999994,-9.475686,6.659796999999994,Bawang Putih
1083,-14.780627,-8.391295,6.389332000000001,Bawang Putih
1084,-14.7410555,-8.052442,6.688613500000001,Bawang Putih
1085,-13.855141,-8.025352499999999,5.829788500000001,Bawang Putih
1086,-14.685234,-9.2016115,5.483622499999999,Bawang Putih
1087,-12.961213,-5.5266757,7.434537300000001,Non Bawang Putih
1088,-8.62508,-0.39949307,8.22558693,Non Bawang Putih
1089,-13.440274,-3.1723547,10.2679193,Non Bawang Putih
1090,-14.766205,-9.826239,4.939966,Bawang Putih
1091,-14.982935,-9.499219,5.483715999999999,Bawang Putih
1092,-16.294933,-10.207637,6.087296,Non Bawang Putih
1093,-15.4315195,-7.418961500000001,8.012557999999999,Bawang Putih
1094,-14.282323000000002,-8.0333,6.249023000000001,Bawang Putih
1095,-12.779446,-9.126905,3.6525409999999994,Bawang Putih
1096,-14.257295,-9.496217,4.7610779999999995,Bawang Putih
1097,-15.1848345,-10.455408,4.729426499999999,Bawang Putih
1098,-12.725095,-7.5081444,5.2169506,Bawang Putih
1099,-17.064982999999998,-10.509704,6.555278999999999,Non Bawang Putih
1100,-14.9359865,-10.090341,4.8456455,Non Bawang Putih
1101,-16.277511999999998,-7.0525455,9.224966499999997,Bawang Putih
1102,-15.495091,-5.181231,10.31386,Bawang Putih
1103,-16.135745999999994,-9.136875,6.998870999999994,Non Bawang Putih
1104,-16.573748000000002,-8.484845,8.088903000000002,Non Bawang Putih
1105,-11.641024,-1.2875261999999998,10.3534978,Non Bawang Putih
1106,-14.475709,-7.403444,7.072265,Bawang Putih
1107,-15.561272,-9.491514,6.069758,Bawang Putih
1108,-17.64699,-10.227722,7.419267999999999,Non Bawang Putih
1109,-13.91439,-6.305251,7.609138999999999,Bawang Putih
1110,-6.288181,1.2363361000000002,7.5245171,Non Bawang Putih
1111,-14.5479765,-9.871861,4.6761155,Bawang Putih
1112,-8.005278,1.4399258999999998,9.445203900000001,Non Bawang Putih
1113,-7.463361,-0.994973,6.468388,Non Bawang Putih
1114,-6.9793997,0.20354703,7.18294673,Non Bawang Putih
1115,-15.418876999999998,-8.028404,7.390472999999998,Bawang Putih
1116,-12.598528,-6.5111294,6.0873986,Bawang Putih
1117,-15.196310999999998,-9.301845,5.894465999999998,Bawang Putih
1118,-16.099478,-9.433246,6.666232000000001,Bawang Putih
1119,-12.333746,-9.736977,2.596769,Bawang Putih
1120,-3.5910769,2.9924989,6.5835758,Non Bawang Putih
1121,-15.642954,-8.146457,7.496497,Bawang Putih
1122,-15.689198,-8.348525,7.340672999999999,Bawang Putih
1123,-16.276215,-8.792707,7.4835080000000005,Non Bawang Putih
1124,-17.371315,-9.212796,8.158518999999998,Bawang Putih
1125,-9.300617,0.037939496,9.338556496,Non Bawang Putih
1126,-14.216547,-9.571199,4.645348,Bawang Putih
1127,-14.476949,-6.0416512,8.435297799999999,Bawang Putih
1128,-16.800589000000002,-9.6032715,7.197317500000002,Non Bawang Putih
1129,-16.755067999999998,-10.210849,6.544218999999998,Bawang Putih
1130,-13.007933,-5.1506620000000005,7.857270999999999,Bawang Putih
1131,-15.066773,-10.383485,4.683287999999999,Bawang Putih
1132,-14.205879,-10.080639,4.12524,Non Bawang Putih
1133,-16.31353,-9.572016,6.7415140000000005,Bawang Putih
1134,-13.983954,-9.376557,4.607397000000001,Bawang Putih
1135,-14.8186245,-7.015886,7.8027385,Bawang Putih
1136,-10.397743,-4.469515,5.928228,Non Bawang Putih
1137,-15.573773999999998,-8.04238,7.531393999999999,Non Bawang Putih
1138,-7.912032000000001,-2.9265022000000003,4.9855298,Non Bawang Putih
1139,-13.92442,-8.845741,5.078678999999999,Bawang Putih
1140,-3.7107382000000007,3.9270039,7.6377421000000005,Non Bawang Putih
1141,-6.555435000000001,1.9241389,8.479573900000002,Non Bawang Putih
1142,-14.963157999999998,-6.4986873,8.464470699999998,Bawang Putih
1143,-14.608756,-8.408134,6.200621999999999,Non Bawang Putih
1144,-15.122317,-7.6723175,7.4499995000000006,Bawang Putih
1145,-15.485723000000002,-8.6678505,6.817872500000002,Bawang Putih
1146,-16.493357,-8.106836,8.386521,Bawang Putih
1147,-12.990072,-9.249551,3.7405209999999993,Bawang Putih
1148,-11.391968,-3.1731837000000005,8.2187843,Non Bawang Putih
1149,-13.637552,-6.697888000000002,6.939663999999998,Bawang Putih
1150,-14.996873,-8.7220545,6.2748185,Bawang Putih
1151,-13.798649,-8.110669,5.68798,Bawang Putih
1152,-6.8334017000000005,-1.0064565,5.826945200000001,Non Bawang Putih
1153,-8.947761999999997,-3.2917442,5.656017799999997,Non Bawang Putih
1154,-12.775601,-8.2235985,4.5520025,Bawang Putih
1155,-14.809652,-9.554978,5.254674,Non Bawang Putih
1156,-13.650657999999998,-7.1763134000000015,6.474344599999997,Bawang Putih
1157,-13.510559,-8.355555,5.155004,Non Bawang Putih
1158,-8.341462,-1.50214,6.839322,Non Bawang Putih
1159,-14.573122,-8.467675999999999,6.105446000000001,Bawang Putih
1160,-14.928521,-6.603984,8.324537,Non Bawang Putih
1161,-16.588457000000002,-9.625173,6.963284000000002,Bawang Putih
1162,-6.524781,1.8824971,8.4072781,Non Bawang Putih
1163,-14.458031,-9.247523,5.210508000000001,Non Bawang Putih
1164,-7.144044,-0.726292,6.417752,Non Bawang Putih
1165,-14.842007999999998,-5.169415,9.672592999999999,Non Bawang Putih
1166,-16.557270000000006,-10.428059,6.129211000000007,Non Bawang Putih
1167,-11.609494,-7.6992216,3.9102723999999993,Bawang Putih
1168,-13.034956,-6.977875,6.057080999999999,Bawang Putih
1169,-15.187349,-8.247352000000001,6.939996999999998,Non Bawang Putih
1170,-11.840413,-4.4770775,7.3633355,Non Bawang Putih
1171,-14.979523,-9.071742,5.907781,Non Bawang Putih
1172,-13.966944,-6.9246016,7.0423424,Non Bawang Putih
1173,-14.819012,-10.924409,3.894603,Non Bawang Putih
1174,-14.88854,-10.369232,4.5193080000000005,Non Bawang Putih
1175,-14.870291,-7.7705335999999985,7.099757400000001,Bawang Putih
1176,-12.191013,-8.603303,3.5877099999999995,Bawang Putih
1177,-13.360411,-5.8111267,7.549284299999999,Bawang Putih
1178,-7.3921199999999985,0.82805026,8.220170259999998,Non Bawang Putih
1179,-16.512016,-9.1718025,7.340213499999999,Non Bawang Putih
1180,-13.206260999999998,-10.334823,2.8714379999999977,Non Bawang Putih
1181,-15.900491,-9.486844,6.413647000000001,Bawang Putih
1182,-15.337782,-6.012552,9.325230000000001,Bawang Putih
1183,-14.210815,-9.827536,4.383279,Non Bawang Putih
1184,-14.499721,-5.8068566,8.6928644,Non Bawang Putih
1185,-15.355234,-9.008141,6.347092999999999,Non Bawang Putih
1186,-18.254412,-8.114432,10.139979999999998,Bawang Putih
1187,-14.330189,-8.775371,5.554818000000001,Bawang Putih
1188,-9.218319,0.5805312,9.798850199999999,Non Bawang Putih
1189,-9.156608,-0.9121196,8.2444884,Non Bawang Putih
1190,-15.187810999999998,-9.367002,5.820808999999999,Bawang Putih
1191,-7.4815397,1.3566829,8.8382226,Non Bawang Putih
1192,-12.54808,-7.10335,5.444730000000001,Bawang Putih
1193,-14.903574,-7.146316499999998,7.757257500000002,Bawang Putih
1194,-15.249919,-7.0359297000000005,8.2139893,Non Bawang Putih
1195,-13.849135999999998,-9.579791,4.269344999999998,Bawang Putih
1196,-16.715363,-8.39235,8.323013,Bawang Putih
1197,-13.093351,-8.575211999999999,4.5181390000000015,Bawang Putih
1198,-17.68731,-12.353114,5.334196,Non Bawang Putih
1199,-16.384802,-9.320851,7.063951000000001,Non Bawang Putih
1200,-17.784569,-9.672453,8.112116,Bawang Putih
1201,-12.93149,-10.663121,2.268369,Non Bawang Putih
1202,-14.738651999999998,-7.031016,7.707635999999998,Non Bawang Putih
1203,-12.794364,-8.673567,4.120797,Bawang Putih
1204,-10.795456,-1.3634025,9.4320535,Non Bawang Putih
1205,-16.412737,-7.921792999999999,8.490944,Bawang Putih
1206,-16.108501,-9.143003,6.965498,Bawang Putih
1207,-14.786127,-5.176526,9.609601000000001,Non Bawang Putih
1208,-4.5316305,2.5130663,7.0446968000000005,Non Bawang Putih
1209,-14.679241,-10.541129,4.138112,Non Bawang Putih
1210,-5.3296003,3.5013998,8.8310001,Non Bawang Putih
1211,-14.843919,-9.511892,5.332027,Non Bawang Putih
1212,-12.974233,-4.726668,8.247565,Non Bawang Putih
1213,-7.7813196,-3.0648787,4.7164409,Non Bawang Putih
1214,-16.160227,-11.563628,4.596598999999999,Non Bawang Putih
1215,-13.802817999999998,-8.766386,5.036431999999998,Bawang Putih
1216,-16.695158,-10.378108,6.31705,Non Bawang Putih
1217,-15.287775,-9.67404,5.613735,Bawang Putih
1218,-15.254210999999998,-7.582813000000002,7.671397999999996,Bawang Putih
1219,-14.252289,-7.337432400000001,6.9148565999999985,Non Bawang Putih
1220,-5.2310195,2.191222,7.4222415,Non Bawang Putih
1221,-6.143992400000001,0.028495293,6.172487693000001,Non Bawang Putih
1222,-7.969651700000001,-4.2292595,3.7403922000000005,Non Bawang Putih
1223,-14.336181,-7.9757147,6.3604663,Bawang Putih
1224,-14.657965,-4.776837,9.881128,Non Bawang Putih
1225,-15.133178,-10.037799,5.095378999999999,Bawang Putih
1226,-12.242206,-5.590357,6.6518489999999995,Bawang Putih
1227,-13.3509445,-9.263504,4.087440500000001,Bawang Putih
1228,-15.075159,-7.919991499999999,7.1551675,Non Bawang Putih
1229,-14.909347,-9.17008,5.739267,Bawang Putih
1230,-14.393041,-8.93241,5.460630999999999,Bawang Putih
1231,-13.979054,-3.0014725,10.9775815,Non Bawang Putih
1232,-8.419427,-0.36429745,8.05512955,Non Bawang Putih
1233,-9.562607,-3.5995278,5.963079199999999,Non Bawang Putih
1234,-14.80989,-8.906624,5.903265999999999,Non Bawang Putih
1235,-13.761622,-8.836828,4.924793999999999,Bawang Putih
1236,-15.669878,-8.687327999999999,6.982550000000002,Non Bawang Putih
1237,-12.988258,-8.228508999999999,4.759749000000001,Bawang Putih
1238,-14.442955,-9.503899,4.939055999999999,Bawang Putih
1239,-14.937553,-8.552114999999999,6.385438000000001,Non Bawang Putih
1240,-7.5664015,-3.0086756,4.557725899999999,Non Bawang Putih
1241,-13.842221,-9.296366,4.5458549999999995,Bawang Putih
1242,-13.408831,-8.353709,5.055121999999999,Bawang Putih
1243,-12.302852,-9.312802,2.99005,Bawang Putih
1244,-13.230379,-0.45096073,12.779418269999999,Non Bawang Putih
1245,-15.547572,-9.174789,6.372783,Non Bawang Putih
1246,-16.17976,-9.945417,6.234343000000001,Non Bawang Putih
1247,-14.404435,-10.168165,4.236269999999999,Non Bawang Putih
1248,-12.066791,-8.496373,3.570418,Bawang Putih
1249,-17.264738,-9.58068,7.684058000000002,Bawang Putih
1250,-8.521999000000001,0.40113223,8.923131230000001,Non Bawang Putih
1251,-7.817833,-2.2803752,5.5374578,Non Bawang Putih
1252,-16.00655,-9.019061,6.987489,Non Bawang Putih
1253,-11.511154,-3.5687945,7.942359499999999,Non Bawang Putih
1254,-14.093669,-10.003807,4.089862,Bawang Putih
1255,-16.577732,-9.398892,7.178840000000001,Bawang Putih
1256,-13.138593,-7.3010416,5.837551400000001,Bawang Putih
1257,-13.347737,-8.605406,4.742331,Bawang Putih
1258,-8.556689,0.15231511,8.70900411,Non Bawang Putih
1259,-2.3394244,2.5002367000000003,4.839661100000001,Non Bawang Putih
1260,-15.552299,-10.159816,5.392483,Non Bawang Putih
1261,-14.010565,-9.809961,4.200604,Non Bawang Putih
1262,-16.129486,-8.721326,7.4081600000000005,Non Bawang Putih
1263,-11.448384,-8.521008,2.9273760000000006,Bawang Putih
1264,-15.378365,-11.3530245,4.0253405,Bawang Putih
1265,-12.279042,-9.360486,2.9185560000000006,Non Bawang Putih
1266,-13.922726,-7.671013,6.2517130000000005,Non Bawang Putih
1267,-10.348835,-3.2912068,7.0576282,Non Bawang Putih
1268,-14.440174,-8.341236,6.098938,Bawang Putih
1269,-14.482354999999998,-7.97336,6.508994999999999,Bawang Putih
1270,-14.218859,-9.8020115,4.416847499999999,Bawang Putih
1271,-13.741924,-8.708762,5.033161999999999,Bawang Putih
1272,-15.734717000000002,-12.636767,3.097950000000001,Non Bawang Putih
1273,-14.474410999999998,-7.9506717,6.523739299999998,Non Bawang Putih
1274,-12.778041,-4.925872,7.852169,Non Bawang Putih
1275,-17.270336,-10.389352,6.880984,Bawang Putih
1276,-15.61179,-9.737024,5.874765999999999,Bawang Putih
1277,-11.497373,-9.679439,1.8179339999999993,Bawang Putih
1278,-16.039062,-9.896209,6.142853000000001,Non Bawang Putih
1279,-12.299504,-8.474085,3.825419,Bawang Putih
1280,-13.947753,-9.655982,4.291771000000001,Non Bawang Putih
1281,-15.087397,-9.324872,5.762525,Non Bawang Putih
1282,-12.526017,-9.730082,2.795935,Bawang Putih
1283,-10.859996,-2.912857,7.947139000000001,Non Bawang Putih
1284,-14.346423,-10.220931,4.1254919999999995,Non Bawang Putih
1285,-15.603235,-10.994578,4.608656999999999,Non Bawang Putih
1286,-8.626851,-1.7257042,6.9011468,Non Bawang Putih
1287,-16.303452,-7.7300415,8.573410500000001,Bawang Putih
1288,-15.891251,-11.445622,4.445629,Non Bawang Putih
1289,-13.631665,-7.768003500000002,5.863661499999998,Non Bawang Putih
1290,-12.515249,-7.861923700000001,4.6533253,Bawang Putih
1291,-8.864298,-0.9007877,7.963510299999999,Non Bawang Putih
1292,-10.268384,-3.9445393,6.323844699999999,Non Bawang Putih
1293,-14.21871,-7.997045,6.221665,Bawang Putih
1294,-14.618705,-8.133638000000001,6.485066999999999,Bawang Putih
1295,-12.388904,1.6195723999999998,14.0084764,Non Bawang Putih
1296,-15.4871025,-9.058273,6.428829500000001,Bawang Putih
1297,-13.583523,-10.260648,3.322875,Non Bawang Putih
1298,-15.299565,-5.8393154,9.4602496,Non Bawang Putih
1299,-13.138449,-2.8746212000000004,10.2638278,Non Bawang Putih
1300,-12.551409,-7.7087020000000015,4.842706999999998,Bawang Putih
1301,-14.469471,-7.146629300000002,7.322841699999999,Bawang Putih
1302,-15.655717999999998,-8.447742,7.207975999999999,Bawang Putih
1303,-14.045708,-9.017081,5.028627,Bawang Putih
1304,-12.497599,-7.432875,5.064723999999999,Bawang Putih
1305,-12.023592,-1.3316647,10.691927300000001,Non Bawang Putih
1306,-13.136235,-9.777022,3.3592129999999987,Bawang Putih
1307,-5.5459766,1.5628581,7.1088347,Non Bawang Putih
1308,-15.874802,-10.974002,4.9008,Non Bawang Putih
1309,-15.302607,-5.805159,9.497448,Bawang Putih
1310,-16.034239000000003,-9.089456,6.944783000000003,Non Bawang Putih
1311,-14.086526999999998,-8.024183,6.062343999999998,Bawang Putih
1312,-15.319197,-8.101775,7.217422000000001,Bawang Putih
1313,-14.079961,-6.3665657,7.713395300000001,Bawang Putih
1314,-13.363077,-7.733517599999999,5.6295594000000015,Non Bawang Putih
1315,-11.426689,-1.0683165,10.3583725,Non Bawang Putih
1316,-8.811415,-2.729942,6.081473000000001,Non Bawang Putih
1317,-13.376065,-8.373636,5.002429000000001,Bawang Putih
1318,-16.263191,-9.3389015,6.924289499999999,Non Bawang Putih
1319,-12.864488,-10.228134,2.636353999999999,Bawang Putih
1320,-14.342953,-8.357041,5.985911999999999,Bawang Putih
1321,-14.572517,-7.669684399999999,6.902832600000001,Bawang Putih
1322,-9.895823,-3.9638085,5.9320145,Non Bawang Putih
1323,-11.212222,-2.2871242,8.9250978,Non Bawang Putih
1324,-11.805565,0.46574062,12.27130562,Non Bawang Putih
1325,-9.433491,-0.26140988,9.17208112,Non Bawang Putih
1326,-13.610243,-8.798067999999997,4.812175000000003,Non Bawang Putih
1327,-12.059141,-8.6884,3.3707410000000007,Bawang Putih
1328,-13.824464,-7.137211,6.687253000000001,Bawang Putih
1329,-15.2057495,-9.144116,6.061633499999999,Non Bawang Putih
1330,-15.509199,-8.419442,7.0897570000000005,Non Bawang Putih
1331,-6.5736979999999985,-0.40146253,6.172235469999999,Non Bawang Putih
1332,-14.873686,-7.4834046,7.390281399999999,Non Bawang Putih
1333,-15.344659,-9.848341,5.4963180000000005,Non Bawang Putih
1334,-17.546235999999997,-8.322593,9.223642999999997,Non Bawang Putih
1335,-14.879932,-8.734662,6.14527,Bawang Putih
1336,-13.587082,-7.990711,5.596371,Bawang Putih
1337,-17.088896,-10.787055,6.301840999999998,Bawang Putih
1338,-14.094178,-7.5392733,6.5549047,Bawang Putih
1339,-14.665546,-8.785808,5.8797380000000015,Bawang Putih
1340,-15.162786,-6.3616199999999985,8.801166000000002,Non Bawang Putih
1341,-14.149172,-8.570386,5.578786000000001,Non Bawang Putih
1342,-10.069367,1.3111973,11.3805643,Non Bawang Putih
1343,-17.832575,-9.53099,8.301585,Bawang Putih
1344,-14.377645499999998,-7.0531254,7.324520099999998,Bawang Putih
1345,-16.742373,-9.043964,7.698409,Bawang Putih
1346,-9.026256,0.63446844,9.66072444,Non Bawang Putih
1347,-16.009273999999998,-8.74078,7.268493999999997,Non Bawang Putih
1348,-12.328452,-11.605006,0.7234460000000009,Bawang Putih
1349,-14.173782999999998,-6.787961,7.385821999999998,Bawang Putih
1350,-15.00167,-7.916555000000002,7.085114999999999,Bawang Putih
1351,-12.950808,-9.44582,3.504988000000001,Bawang Putih
1352,-12.417917999999998,-7.4920664000000015,4.925851599999997,Bawang Putih
1353,-17.021,-9.663469,7.357531000000002,Bawang Putih
1354,-14.800554,-9.506964,5.29359,Bawang Putih
1355,-15.462169,-8.836953999999997,6.6252150000000025,Non Bawang Putih
1356,-8.344375,1.6914141,10.035789099999999,Non Bawang Putih
1357,-15.201165,-10.742428,4.458736999999999,Bawang Putih
1358,-6.5945597000000005,-0.40411523,6.19044447,Non Bawang Putih
1359,-14.465437,-9.219701,5.245735999999999,Bawang Putih
1360,-14.612672,-4.8575940000000015,9.755077999999997,Non Bawang Putih
1361,-14.852391,-10.359096,4.493295000000002,Non Bawang Putih
1362,-13.296220000000002,-4.3625254999999985,8.933694500000003,Non Bawang Putih
1363,-12.453705,-9.194456,3.2592489999999987,Bawang Putih
1364,-15.478307999999998,-6.960286999999999,8.518021,Non Bawang Putih
1365,-12.664283,-8.430653,4.23363,Bawang Putih
1366,-13.696936,-6.272743,7.424193000000001,Bawang Putih
1367,-15.527241,-10.417667,5.109574,Bawang Putih
1368,-10.65251,-3.6515253,7.0009847,Non Bawang Putih
1369,-16.577393,-8.512817,8.064576,Bawang Putih
1370,-8.734577,-0.5361511999999999,8.198425799999999,Non Bawang Putih
1371,-14.950907999999998,-10.368798,4.582109999999998,Bawang Putih
1372,-14.732829999999998,-8.090760000000001,6.642069999999997,Bawang Putih
1373,-14.363726000000002,-7.6769133,6.686812700000002,Non Bawang Putih
1374,-6.040031,1.8377914,7.8778223999999994,Non Bawang Putih
1375,-13.923406,-10.961823,2.961582999999999,Non Bawang Putih
1376,-18.599411,-10.7087,7.890711,Non Bawang Putih
1377,-6.7693963,-2.8354137,3.9339826,Non Bawang Putih
1378,-11.100337,0.91332436,12.01366136,Non Bawang Putih
1379,-14.416349,-7.7782244999999985,6.638124500000002,Non Bawang Putih
1380,-15.016943,-7.533492,7.483451,Non Bawang Putih
1381,-17.469267000000002,-12.484647,4.984620000000001,Non Bawang Putih
1382,-10.749818,-1.5326098,9.2172082,Non Bawang Putih
1383,-4.333759,4.2214465,8.5552055,Non Bawang Putih
1384,-11.582399,-9.032123,2.550276,Bawang Putih
1385,-16.354858,-7.8541713,8.5006867,Bawang Putih
1386,-14.126236,-7.641228,6.4850080000000005,Non Bawang Putih
1387,-7.9074974,3.6440861,11.5515835,Non Bawang Putih
1388,-17.239695,-10.523783,6.715912000000001,Non Bawang Putih
1389,-10.778837,-3.3165686,7.462268399999999,Non Bawang Putih
1390,-7.808971,-1.4990407,6.3099302999999995,Non Bawang Putih
1391,-18.19382,-8.059198,10.134621999999998,Bawang Putih
1392,-14.72121,-8.535163,6.1860469999999985,Bawang Putih
1393,-6.0310283,-0.114311665,5.916716635,Non Bawang Putih
1394,-14.483329,-5.762524,8.720804999999999,Bawang Putih
1395,-15.567625,-9.979116,5.588509,Non Bawang Putih
1396,-15.762379,-8.952869,6.8095099999999995,Non Bawang Putih
1397,-11.467711,-8.116546000000001,3.351164999999998,Non Bawang Putih
1398,-13.099446,-9.3041725,3.7952735000000004,Bawang Putih
1399,-14.04958,-9.924979,4.124601,Bawang Putih
1400,-12.629815,-5.410291,7.219524000000001,Bawang Putih
1401,-15.02721,-8.848861999999997,6.178348000000003,Non Bawang Putih
1402,-15.199504999999998,-6.609536,8.589968999999998,Non Bawang Putih
1403,-14.688143,-10.788798,3.8993450000000003,Non Bawang Putih
1404,-13.471216,-7.896788000000001,5.574427999999999,Non Bawang Putih
1405,-12.424523,-3.23112,9.193403,Non Bawang Putih
1406,-15.354357,-8.366251,6.988106,Bawang Putih
1407,-18.32272,-9.529174,8.793546000000001,Bawang Putih
1408,-15.063799,-8.084961,6.978838,Bawang Putih
1409,-12.021853,-8.2003355,3.8215175000000006,Bawang Putih
1410,-12.882607,-8.9649,3.917707,Bawang Putih
1411,-9.338475,-3.647309,5.691166000000001,Non Bawang Putih
1412,-7.5880923,1.3688984,8.956990699999999,Non Bawang Putih
1413,-6.633977000000002,-0.6018155,6.032161500000002,Non Bawang Putih
1414,-14.718020999999998,-6.798787599999999,7.9192333999999995,Bawang Putih
1415,-8.6356535,-1.8683965,6.767257,Non Bawang Putih
1416,-6.605527,1.7535914,8.3591184,Non Bawang Putih
1417,-11.452688,-2.9650404,8.4876476,Non Bawang Putih
1418,-15.091986,-6.586008500000001,8.5059775,Bawang Putih
1419,-14.442949,-9.057508,5.385441,Bawang Putih
1420,-13.731037,-10.008988,3.722049,Bawang Putih
1421,-11.103318,-2.8940756000000003,8.209242399999999,Non Bawang Putih
1422,-16.82041,-9.95922,6.861189999999999,Bawang Putih
1423,-13.57225,-9.506289,4.065961,Bawang Putih
1424,-18.571875,-10.098075,8.473799999999999,Bawang Putih
1425,-14.219037,-6.8480824999999985,7.370954500000002,Bawang Putih
1426,-7.133067,-2.9299674,4.2030996,Non Bawang Putih
1427,-14.842949,-8.298062,6.544887000000001,Non Bawang Putih
1428,-15.017654,-10.460136,4.557518,Non Bawang Putih
1429,-15.339262,-5.0974727,10.2417893,Non Bawang Putih
1430,-8.421477000000001,-4.512204,3.9092730000000016,Non Bawang Putih
1431,-14.600356,-7.7238190000000015,6.876536999999998,Non Bawang Putih
1432,-9.615058,-1.5769143,8.0381437,Non Bawang Putih
1433,-12.227351,0.25290602,12.48025702,Non Bawang Putih
1434,-16.768787,-8.535571000000001,8.233215999999999,Bawang Putih
1435,-14.920382,-8.247141000000001,6.673240999999999,Non Bawang Putih
1436,-13.867183,-7.9748974000000015,5.892285599999999,Bawang Putih
1437,-14.424746,-6.797898299999999,7.626847700000002,Bawang Putih
1438,-12.847192,-6.2789636,6.5682284,Bawang Putih
1439,-15.408216,-8.397235,7.010980999999999,Bawang Putih
1440,-14.222028,-11.75118,2.470848,Bawang Putih
1441,-15.611051000000002,-7.629552,7.981499000000001,Bawang Putih
1442,-14.526888,-6.1216040000000005,8.405283999999998,Bawang Putih
1443,-13.460403,-8.336875,5.123528,Bawang Putih
1444,-12.480956,-8.416198,4.064758000000001,Non Bawang Putih
1445,-11.684426,-3.0264714,8.6579546,Non Bawang Putih
1446,-4.5470448,-2.3214698,2.225575,Non Bawang Putih
1447,-11.439962,-9.282406,2.1575559999999996,Bawang Putih
1448,-12.792232,-9.531074,3.261158,Bawang Putih
1449,-15.710413,-8.905994999999997,6.804418000000004,Bawang Putih
1450,-13.626815,-10.02907,3.5977449999999997,Bawang Putih
1451,-4.4138910000000005,0.32830676,4.742197760000001,Non Bawang Putih
1452,-16.09106,-9.323968,6.767091999999998,Non Bawang Putih
1453,-15.763632,-8.959908500000003,6.803723499999997,Non Bawang Putih
1454,-17.071669,-6.5455812999999985,10.526087700000001,Bawang Putih
1455,-7.309591,-2.9476635,4.3619275,Non Bawang Putih
1456,-13.717610999999998,-8.305496,5.412114999999998,Bawang Putih
1457,-6.112284,2.5222087,8.6344927,Non Bawang Putih
1458,-12.239909,-7.5833460000000015,4.656562999999999,Bawang Putih
1459,-16.261505,-8.46878,7.792724999999999,Bawang Putih
1460,-4.799249,-1.0218161,3.7774329,Non Bawang Putih
1461,-8.500214999999999,-0.49492642,8.005288579999998,Non Bawang Putih
1462,-13.39679,-9.012155,4.384634999999999,Non Bawang Putih
1463,-13.778003,-9.153384,4.624618999999999,Bawang Putih
1464,-8.998777,-1.0662711,7.932505900000001,Non Bawang Putih
1465,-14.221105,-6.6780043,7.5431007,Non Bawang Putih
1466,-16.913515,-9.954372,6.959143000000001,Bawang Putih
1467,-14.001004,-8.542295,5.458709000000001,Non Bawang Putih
1468,-16.243358999999998,-7.3637869999999985,8.879572,Non Bawang Putih
1469,-13.883435999999998,-8.218421000000001,5.665014999999997,Bawang Putih
1470,-13.0560665,-6.958417,6.0976495,Non Bawang Putih
1471,-14.170267,-7.633944,6.536323000000001,Bawang Putih
