,VH,VV,VV-VH,Class
76,-6.4582334,-0.60321885,5.85501455,Non Bawang Putih
77,-13.782892000000002,-9.272238,4.510654000000002,Bawang Putih
78,-16.31447,-9.950699,6.363771,Non Bawang Putih
79,-18.102718,-7.114348,10.98837,Non Bawang Putih
80,-12.209697,-8.880218,3.329479000000001,Bawang Putih
81,-12.028383,-9.818948,2.209434999999999,Bawang Putih
82,-15.411619,-6.6203494,8.7912696,Non Bawang Putih
83,-11.948069,-2.9578714,8.9901976,Non Bawang Putih
84,-16.384767999999998,-11.338936,5.045831999999997,Non Bawang Putih
85,-15.517709,-9.203155,6.314553999999999,Bawang Putih
86,-14.053401999999998,-9.521015,4.532386999999998,Bawang Putih
87,-14.32112,-6.2970433,8.0240767,Bawang Putih
88,-9.043649,1.0833841999999998,10.1270332,Non Bawang Putih
89,-5.1188593,1.4585306999999998,6.577389999999999,Non Bawang Putih
90,-15.650168,-8.690397,6.959771,Bawang Putih
91,-16.120216,-9.670425,6.449790999999999,Bawang Putih
92,-11.75121,2.3135145,14.0647245,Non Bawang Putih
93,-13.954691,-10.81248,3.1422109999999996,Bawang Putih
94,-13.974894,-8.883617,5.091277000000002,Bawang Putih
95,-12.960543,-10.302065,2.658477999999999,Bawang Putih
96,-4.228743,2.8425994,7.0713424,Non Bawang Putih
97,-14.141389000000002,-10.513171,3.628218000000002,Non Bawang Putih
98,-14.6536665,-9.088538,5.5651285,Bawang Putih
99,-15.321537,-8.836572,6.484964999999999,Non Bawang Putih
100,-16.725624,-8.62497,8.100654,Non Bawang Putih
101,-15.113148,-7.334414,7.778734000000001,Bawang Putih
102,-15.117419,-6.8405085,8.2769105,Bawang Putih
103,-9.46898,-1.3126118999999998,8.1563681,Non Bawang Putih
104,-14.776658,-9.243277,5.5333809999999986,Bawang Putih
105,-8.259922999999999,-3.0267906000000004,5.233132399999999,Non Bawang Putih
106,-8.96617,-2.180371,6.785799,Non Bawang Putih
107,-11.984933,-2.244393,9.74054,Non Bawang Putih
108,-14.524354,-8.961428,5.562926000000001,Bawang Putih
109,-17.022635,-7.956651,9.065984,Bawang Putih
110,-12.846376,-7.73217,5.114205999999999,Bawang Putih
111,-16.14869,-7.7708864,8.377803599999998,Non Bawang Putih
112,-13.744419,-5.6165032,8.1279158,Bawang Putih
113,-16.266703,-10.6041565,5.6625464999999995,Bawang Putih
114,-13.55094,-7.445771700000001,6.1051683,Bawang Putih
115,-15.564243,-7.73068,7.833562999999999,Bawang Putih
116,-6.8988580000000015,-1.0368487,5.862009300000001,Non Bawang Putih
117,-13.351104,-9.025172,4.325932,Bawang Putih
118,-14.848497,-9.68394,5.164557,Bawang Putih
119,-15.924813,-11.08673,4.838083000000001,Non Bawang Putih
120,-13.025489,-8.462480000000001,4.563008999999999,Non Bawang Putih
121,-4.2270059999999985,0.25207904,4.479085039999998,Non Bawang Putih
122,-12.243329,-1.4872836,10.7560454,Non Bawang Putih
123,-16.668411,-8.828731,7.8396799999999995,Non Bawang Putih
124,-16.805864,-9.588271,7.217592999999999,Non Bawang Putih
125,-14.893627,-10.793118,4.100509000000001,Bawang Putih
126,-15.646907999999998,-10.463472,5.183435999999999,Bawang Putih
127,-13.199688,-1.4026281,11.7970599,Non Bawang Putih
128,-14.909496,-9.0849285,5.824567500000001,Bawang Putih
129,-13.1185665,-7.6095934,5.5089731,Bawang Putih
130,-14.450065,-6.3863363,8.0637287,Bawang Putih
131,-13.827132,-10.745154,3.081978000000001,Bawang Putih
132,-13.228667000000002,-5.873977,7.3546900000000015,Bawang Putih
133,-14.606941,-10.595716,4.011225000000001,Non Bawang Putih
134,-14.663224,-8.341773,6.321451,Bawang Putih
135,-13.285466,-8.163317,5.122149,Bawang Putih
136,-14.825002,-10.835934,3.9890679999999996,Bawang Putih
137,-12.267928,-9.680795,2.5871329999999997,Bawang Putih
138,-14.79656,-9.281865,5.514695,Non Bawang Putih
139,-11.204584,-4.6467195,6.557864500000001,Non Bawang Putih
140,-13.535327,-10.234771,3.3005560000000003,Bawang Putih
141,-10.194289,-5.4385934,4.755695599999999,Non Bawang Putih
142,-13.17987,-7.602670699999999,5.5771993,Non Bawang Putih
143,-15.392032,-9.1355095,6.256522500000001,Bawang Putih
144,-15.621469,-10.578555,5.042914,Bawang Putih
145,-16.454685,-7.212558299999999,9.242126700000004,Bawang Putih
146,-12.744709,-7.4748597,5.269849300000001,Bawang Putih
147,-14.755495000000002,-7.945266,6.810229000000001,Bawang Putih
148,-12.718694,-8.3345,4.384193999999999,Bawang Putih
149,-15.801989,-10.014707,5.787282000000001,Bawang Putih
150,-15.184947,-8.051496,7.133450999999999,Non Bawang Putih
151,-10.202712,2.1826694,12.3853814,Non Bawang Putih
152,-15.775023999999998,-7.4864364,8.2885876,Bawang Putih
153,-13.306488,-4.979543700000002,8.326944299999997,Non Bawang Putih
154,-16.304867,-7.5984397,8.706427300000001,Bawang Putih
155,-10.78865,-4.4999385,6.288711500000001,Non Bawang Putih
156,-16.264517,-10.53185,5.732667000000001,Non Bawang Putih
157,-12.578903,-6.019693,6.55921,Non Bawang Putih
158,-13.913170999999998,-8.571731,5.341439999999999,Bawang Putih
159,-16.35847,-8.5972595,7.761210500000001,Non Bawang Putih
160,-11.783134,-5.4385343,6.344599700000001,Non Bawang Putih
161,-16.515247,-9.129652,7.385594999999999,Non Bawang Putih
162,-16.077131,-9.088119,6.989012000000001,Bawang Putih
163,-17.268608,-9.319471,7.949137,Non Bawang Putih
164,-12.336499,-9.452015,2.8844840000000005,Bawang Putih
165,-15.872422,-10.991592,4.88083,Non Bawang Putih
166,-14.842745,-8.831182,6.011563000000001,Non Bawang Putih
167,-10.785123,0.31094512,11.09606812,Non Bawang Putih
168,-14.478801,-8.69496,5.783841000000001,Bawang Putih
169,-6.0765910000000005,-1.1229753,4.9536157,Non Bawang Putih
170,-11.907115,-8.255137,3.6519779999999997,Bawang Putih
171,-13.394495999999998,-8.200898,5.193597999999998,Bawang Putih
172,-14.513019,-6.610434,7.902585,Bawang Putih
173,-13.995844,-9.033483,4.962361,Bawang Putih
174,-14.976734,-9.430203,5.546531,Bawang Putih
175,-14.925154,-7.2331076,7.692046399999999,Bawang Putih
176,-14.919419,-7.431655,7.487763999999999,Non Bawang Putih
177,-14.395646,-9.437804,4.957841999999999,Bawang Putih
178,-13.832548999999998,-9.683371,4.149177999999999,Bawang Putih
179,-15.427429,-8.076352,7.351077,Bawang Putih
180,-13.248565,-10.64623,2.602335,Bawang Putih
181,-17.645418,-8.434952000000001,9.210465999999998,Bawang Putih
182,-15.234688,-9.114625,6.120063,Bawang Putih
183,-13.954409,-8.542755,5.411654,Non Bawang Putih
184,-16.240866,-9.767097,6.473769000000001,Bawang Putih
185,-16.198158,-7.8868895,8.3112685,Bawang Putih
186,-15.16246,-7.297498700000001,7.864961299999998,Bawang Putih
187,-12.766319,-8.41807,4.348248999999999,Bawang Putih
188,-14.026741,-8.398947,5.627794,Bawang Putih
189,-11.533411,-7.202823599999999,4.3305874,Bawang Putih
190,-16.425652,-11.281555,5.144096999999999,Non Bawang Putih
191,-15.015028,-8.602163000000001,6.412864999999998,Bawang Putih
192,-11.722949,-2.6957133,9.0272357,Non Bawang Putih
193,-16.9036,-10.528018,6.375582000000001,Bawang Putih
194,-13.585122,-7.6500244,5.9350976,Bawang Putih
195,-13.877408,-8.941734,4.935674000000001,Bawang Putih
196,-15.954156,-8.883977,7.0701789999999995,Bawang Putih
197,-12.387402,-4.1780677000000015,8.209334299999998,Non Bawang Putih
198,-15.255381,-8.776407,6.478973999999999,Non Bawang Putih
199,-15.553137,-8.95805,6.5950869999999995,Non Bawang Putih
200,-15.353699,-7.0663238,8.2873752,Bawang Putih
201,-10.679395,-5.1155370000000016,5.563857999999998,Non Bawang Putih
202,-15.957445000000002,-8.996851,6.960594000000002,Bawang Putih
203,-16.189573,-10.822569,5.367004,Non Bawang Putih
204,-10.362616,-3.5102127,6.852403299999999,Non Bawang Putih
